Type_ID,Type,ID,Name,Zscore,Gene,pseudo
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CD68,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,GCH1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,FAS,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,FAS,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,MAF,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,KIT,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,HSPD1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,SOX1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,NOS2,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,ADAM10,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,ADRB2,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,NTN1,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,HRAS,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,ARIH1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,PTN,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,TRIM32,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,SNCA,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,RET,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,SNX1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,CDK4,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,GDF5,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,LYN,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,PTGS2,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,MAP2K4,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,CTSL,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,RAB39B,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,CYP27A1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,SOX10,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,CST3,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CD63,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,ARRB2,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,ADRB2,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,AXIN1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,BAG5,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,SRC,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SORL1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,SNCG,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,PTEN,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,CBS,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,CDKN1A,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,BIN1,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,NOG,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,IL10,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,CDKN2A,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,RELA,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,VPS26A,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,CRY1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,SLC40A1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,VCP,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CTSB,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,SRC,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,NTRK2,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,BMP2,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,MFHAS1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,MAPK1,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SORT1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,KCNJ6,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,NRXN1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,DNMT3A,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,ALS2,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CD86,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,SOX9,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,SLC25A27,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,ADRB2,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,BAX,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,TOR1A,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,ESR1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,CSF3,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,PSEN1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CD80,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,TGFB1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,NTRK3,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,TREM2,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,YWHAE,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,SREBF1,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,PECAM1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,PLK2,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,GJA1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,TTR,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,GLI1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CD8A,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,HSPA1A,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,CDKN1A,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,NTRK3,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,REST,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD4,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,ESR2,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,SOX2,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,PSEN2,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CD86,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,MAPK14,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,GLI1,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,IFNG,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,SYK,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,EEF1A1,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SOX1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,SYT11,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,IKBKG,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,KCNH2,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,GLI3,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CD9,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,NOS1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,BDNF,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,MAP3K5,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,FADD,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD44,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,RHOT1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,CD28,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,BAG5,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CD8A,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,CYP2E1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,IL15,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,DAXX,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,AXIN1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,GSK3B,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SOX10,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,PDE4A,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,MAP2K1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,TLR3,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,SRC,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,PHB,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,VCP,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,MSX1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,NTSR1,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,NEFH,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD63,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,MAOB,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,NOG,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,NPC1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CD9,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,MAPK8,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,PTN,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,CHGA,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,SMAD2,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,VDAC1,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,CD19,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,CCND1,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,CDKN2A,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,NGFR,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,GLUL,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,GFRA1,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,CD44,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,NTSR1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,PTN,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,NRXN1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,RNF19A,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,FOXO3,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,SOX9,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,AXIN1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,PHB,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,PRKCA,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,TGFB1,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,PLA2G6,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,YWHAZ,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,PTPRC,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SOX2,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,GAK,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,MSN,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,DPYSL2,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,PRKCA,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CDC42,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,PSEN1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,GLI3,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,SRC,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,CDH2,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD68,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,ACO2,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,SP1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,CTSB,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CX3CR1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,TH,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,EDN1,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,AIF1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,STUB1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,PRKCD,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SOX9,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,KDR,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,IL13,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,IGF2R,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,PRKCD,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,PICK1,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,PSEN2,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,SRC,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,TGFB1,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,BCL2L1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,GDF5,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,LRRK2,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,NOS1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,S100B,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,SLC11A2,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,PRKCD,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,TGFB2,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,ENG,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,RTN4,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,THY1,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SP1,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,PDGFRB,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,NTRK2,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,ATF3,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,CFL1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CDH1,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,CD63,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,TGFB2,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,IL18,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,ADORA1,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,BIN1,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,HSPA9,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,DDRGK1,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,TPPP,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CDH1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,HDAC2,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,TGFB3,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,C3,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,MFN2,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,VIM,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,SCARB2,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,STK39,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,ARRB2,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,SNCA,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,GNAQ,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CDH2,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,AXIN1,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,MAPK8,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,TGFB2,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,ADORA2A,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,RMDN3,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,ACO1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,KLF4,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,CX3CR1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,ABCA7,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,THY1,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,IL1B,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,SQSTM1,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,HSPA5,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,EGFR,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,KIT,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,SOD1,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,NTRK3,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,CRP,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,CFTR,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,GJA1,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,SMAD2,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,RIPK1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,TGFB3,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,DNM1L,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD80,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,PRDX2,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,NLRP3,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,BAX,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,BACE1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,EGFR,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,IL3,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,MMP9,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,DAXX,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,HDAC4,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,RAB39B,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,SOD2,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,SRC,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,SYT11,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,STAT1,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,ATP10B,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,CD9,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,MCL1,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,IL1B,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,CDK2,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD86,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,UBB,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,SMAD2,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,SLC11A2,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,CDH2,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,CFTR,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,GLP1R,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,CRH,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,SQSTM1,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,MAP2,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,VPS26A,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,TRIM32,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,TGFB1,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,ATM,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,STAT3,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,CDK5,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,RELA,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,IL3,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,MAPK8,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,CDK4,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD8A,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,CS,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,MAF,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,PICK1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,NRXN1,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,MDM2,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,IL4,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,BMP4,1
GO_GO:0031625,GO,GO:0031625,ubiquitin protein ligase binding,0.27279413790277,RELA,1
GO_GO:0019901,GO,GO:0019901,protein kinase binding,0.266532089736079,BCL2L11,1
GO_GO:0005515,GO,GO:0005515,protein binding,1,TOR1A,1
GO_GO:0005737,GO,GO:0005737,cytoplasm,0.717862797764813,PDYN,1
GO_GO:0010628,GO,GO:0010628,positive regulation of gene expression,0.516545292755191,IL18,1
GO_GO:0042802,GO,GO:0042802,identical protein binding,0.515874253934005,HSPB1,1
GO_GO:0005829,GO,GO:0005829,cytosol,0.500040575038541,CHM,1
GO_GO:0005886,GO,GO:0005886,plasma membrane,0.43340918462122,SRC,1
GO_GO:0032991,GO,GO:0032991,protein-containing complex,0.420549395374468,REST,1
GO_GO:0043066,GO,GO:0043066,negative regulation of apoptotic process,0.402153098813453,GLP1R,1
GO_GO:0043065,GO,GO:0043065,positive regulation of apoptotic process,0.394144204278029,MAPK9,1
GO_GO:0044877,GO,GO:0044877,protein-containing complex binding,0.385348607782505,IKBKB,1
GO_GO:0016020,GO,GO:0016020,membrane,0.384223236485064,CD9,1
GO_GO:0005739,GO,GO:0005739,mitochondrion,0.362913617568863,SOD1,1
GO_GO:0045944,GO,GO:0045944,positive regulation of transcription by RNA polymerase II,0.350208498316127,GDNF,1
GO_GO:0048471,GO,GO:0048471,perinuclear region of cytoplasm,0.349343664178567,CDH1,1
GO_GO:0009986,GO,GO:0009986,cell surface,0.344349296464904,ADORA2B,1
GO_GO:0019899,GO,GO:0019899,enzyme binding,0.329655074550022,MAPT,1
GO_GO:0008284,GO,GO:0008284,positive regulation of cell population proliferation,0.320080209128067,IL5,1
GO_GO:0001934,GO,GO:0001934,positive regulation of protein phosphorylation,0.290132594667572,EP300,1
